media_id,taken_at,username,follower_count,caption,media_product_type,media_type,like_count,comment_count,save_count,share_count,video_view_count,reach
840526157855509713,1787693729,meera296,771,last over replay pe replay dekh raha hu #UnderdogWin,REELS,VIDEO,3,0,0,0,174,150
873377630620191679,1787617855,omar284,2359,underdogs really did that tonight #MatchNight,REELS,VIDEO,49,0,11,14,3021,1920
670920597356650152,1787651188,omar200x,143,clip of that moment is everywhere now #WatchParty,FEED,IMAGE,1,0,0,0,,75
363680230922131851,1787672562,imran145_in,138,underdogs really did that tonight #MatchNight,FEED,IMAGE,0,0,0,0,,47
747549498724422860,1787658269,omar553431,363,"back to campus haul, everything under 3400 #CampusHaul",REELS,VIDEO,20,1,4,5,510,348
526962382592206984,1787695808,kabir139_,196,biggest upset of the season easily #UnderdogWin,REELS,VIDEO,0,0,0,0,149,54
502813267847385428,1787675676,vikram871x,682,everyone using this audio as a template #WatchParty,FEED,CAROUSEL_ALBUM,2,0,0,0,,221
238019179228839915,1787591453,sunny60_,760,this haul format is everywhere on my feed now #BackToCampus,FEED,IMAGE,5,0,0,1,,200
571702101359146259,1787683006,farhan213x,53,clip of that moment is everywhere now #WatchParty,FEED,CAROUSEL_ALBUM,0,0,0,0,,26
449377339916282828,1787686410,tara957_in,232,everyone using this audio as a template #SingalongChallenge,REELS,VIDEO,3,0,0,0,272,74
100552479455551838,1787701990,vikram587,981,this haul format is everywhere on my feed now #BackToCampus,FEED,IMAGE,7,0,0,1,,383
876874434108479159,1787667045,hasan874_,1532,ei match ta bhulte parbo na #MatchNight,REELS,VIDEO,16,0,2,0,839,607
899439572493669346,1787682798,bina6807,131,is it actually worth 27k or nah #GadgetCheck,STORY,IMAGE,0,0,0,0,,55
913127155612046634,1787689727,meera84507,353,last over replay pe replay dekh raha hu #MatchNight,REELS,VIDEO,5,0,0,0,649,319
351276860663232735,1787645560,anaya650_,2123,biggest upset of the season easily #UnderdogWin,REELS,VIDEO,50,0,7,11,1518,1205
690375399648206770,1787690763,rahul92607,267,found this 42-rupee plate near the station and i'm never recovering #StreetFoodFinds,REELS,VIDEO,6,0,1,0,359,262
623164720707486975,1787700765,omar844859,78,"ei jaygar khabar ta darun, must try #LateNightEats",STORY,IMAGE,0,0,0,0,,38
559066930520663504,1787657983,aisha394_,1500,everyone using this audio as a template #SingalongChallenge,REELS,VIDEO,15,1,2,2,2867,1153
538764126079250735,1787635496,arjun7_in,2810,is it actually worth 34k or nah #HonestReview,STORY,IMAGE,0,0,0,0,,1497
859340145316525545,1787622519,zoya505_in,379,"the whole crowd singing along, chills #WatchParty",STORY,VIDEO,0,0,0,0,104,67
918607253439958925,1787699761,omar173677,510,watch party er environment ta osadharon chilo #WatchParty,REELS,VIDEO,11,0,0,0,687,238
879536872513830174,1787687994,jay654x,268,last over replay pe replay dekh raha hu #MatchNight,REELS,VIDEO,1,0,0,0,120,115
466648807383785237,1787680162,jay196,1565,clip of that moment is everywhere now #WatchParty,STORY,IMAGE,0,0,0,0,,463
171458920446279300,1787610757,imran51_,151,NOBODY saw that result coming #UnderdogWin,STORY,VIDEO,0,0,0,0,92,
765149674070686143,1787598475,meera19,136,is it actually worth 103k or nah #GadgetCheck,REELS,VIDEO,3,0,0,0,104,93
908287298775193980,1787694125,imran113307,44,clip of that moment is everywhere now #SingalongChallenge,FEED,CAROUSEL_ALBUM,1,0,0,0,,22
294765421223933125,1787659730,sunny531150,320,underdogs really did that tonight #UnderdogWin,FEED,CAROUSEL_ALBUM,7,0,1,2,,115
273240605289658042,1787632615,farhan106484,762,NOBODY saw that result coming #MatchNight,FEED,CAROUSEL_ALBUM,15,0,1,2,,709
679895413752750642,1787672517,dipu453809,172,everyone using this audio as a template #SingalongChallenge,FEED,IMAGE,5,0,0,1,,144
861151493561790206,1787627210,bina12807,80,biggest upset of the season easily #MatchNight,FEED,IMAGE,1,0,0,0,,25
433066554812931873,1787679387,priya171x,1015,queue was 40 min long and honestly worth it #StreetFoodFinds,STORY,IMAGE,0,0,0,0,,530
682882761145147632,1787639988,bina31,347,"parts pairing is the real problem, not the screws #RepairNotReplace",REELS,VIDEO,1,0,0,0,86,33
197718454045074851,1787677741,sunny97x,896,ei match ta bhulte parbo na #MatchNight,REELS,VIDEO,10,1,1,0,957,485
816608697885151997,1787646107,zoya546_,441,"the whole crowd singing along, chills #SingalongChallenge",FEED,IMAGE,1,0,0,0,,53
704226811850291585,1787664700,omar921official,1344,queue was 40 min long and honestly worth it #StreetFoodFinds,REELS,VIDEO,15,0,1,2,607,492
509523842254996064,1787654737,priya171x,1015,biggest upset of the season easily #UnderdogWin,REELS,VIDEO,4,0,0,0,258,304
735905816309526516,1787677139,omar284,2359,NOBODY saw that result coming #MatchNight,REELS,VIDEO,25,0,5,6,1163,456
806865785067586440,1787699161,zoya505_in,379,why is replacing the battery cheaper than the whole phone now #RepairNotReplace,STORY,IMAGE,0,0,0,0,,320
142363603944744509,1787634503,omar82259,902,third time this week honestly #AppDown,REELS,VIDEO,2,0,0,0,223,63
640249502717890964,1787664456,tanvir277867,29,everyone using this audio as a template #SingalongChallenge,FEED,CAROUSEL_ALBUM,1,0,0,0,,43
792845466578448302,1787675825,arjun391_,407,last over replay pe replay dekh raha hu #UnderdogWin,REELS,VIDEO,1,0,0,0,82,62
648961249232523742,1787701218,dipu72official,353,"bhai ye wala stall best hai, 58 me itna khana #LateNightEats",STORY,VIDEO,0,0,0,0,670,338
171999030799006994,1787695431,omar249,62,"late night eats thread, adding this one to the list #LateNightEats",REELS,VIDEO,1,0,0,0,89,24
290038400052079495,1787621588,arjun399,244,queue was 40 min long and honestly worth it #StreetFoodFinds,REELS,VIDEO,9,0,1,0,257,210
725556343562698511,1787595008,tanvir33107,476,"genuinely good thread on repairability scores, worth a read #RepairNotReplace",REELS,VIDEO,2,0,0,0,242,126
983514307104444686,1787690200,meera588official,948,biggest upset of the season easily #UnderdogWin,REELS,VIDEO,12,0,1,1,834,934
208922561737465195,1787696055,vikram1211official,231,queue was 40 min long and honestly worth it #StreetFoodFinds,REELS,VIDEO,9,0,0,1,260,278
289775921896651811,1787670076,dipu231_in,244,last over replay pe replay dekh raha hu #MatchNight,STORY,VIDEO,0,0,0,0,633,167
564680580808770315,1787675887,kabir366x,64,biggest upset of the season easily #UnderdogWin,FEED,CAROUSEL_ALBUM,2,0,0,0,,30
336900202606419496,1787646595,rahul24594,2270,why is replacing the battery cheaper than the whole phone now #RepairNotReplace,REELS,VIDEO,42,1,5,7,4380,1028
571810152741277096,1787653645,zoya108x,491,anyone know how long the update usually takes? #ShippingUpdate,STORY,IMAGE,0,0,0,0,,225
288627904836745245,1787696846,vikram204official,5223,underdogs really did that tonight #UnderdogWin,STORY,VIDEO,0,0,0,0,7347,3655
386304163222628313,1787611881,tara282x,441,"late night eats thread, adding this one to the list #StreetFoodFinds",REELS,VIDEO,2,0,0,0,245,165
213149791915611489,1787672863,omar81307,764,watch party er environment ta osadharon chilo #WatchParty,REELS,VIDEO,12,0,2,0,757,546
781439186949943926,1787632521,aisha20607,161,"the whole crowd singing along, chills #SingalongChallenge",FEED,IMAGE,6,0,1,1,,117
844401377148676193,1787699199,rahul1149_,1223,everyone using this audio as a template #SingalongChallenge,FEED,IMAGE,52,2,11,13,,1245
780135310348089539,1787685253,shreya355official,846,"ei jaygar khabar ta darun, must try #LateNightEats",FEED,CAROUSEL_ALBUM,23,0,1,0,,482
510332751161298024,1787645142,omar773_in,63,NOBODY saw that result coming #MatchNight,FEED,CAROUSEL_ALBUM,1,0,0,0,,41
446549750615535119,1787681391,dipu1027128,178,found this 18-rupee plate near the station and i'm never recovering #LateNightEats,REELS,VIDEO,3,0,0,0,225,80
573953339520590277,1787680033,vikram1040_,1566,last over replay pe replay dekh raha hu #MatchNight,REELS,VIDEO,26,1,6,0,2601,971
318131249447202436,1787699081,bina558official,833,found this 18-rupee plate near the station and i'm never recovering #StreetFoodFinds,FEED,IMAGE,11,0,1,1,,359
739335333320001684,1787694395,tanvir803official,679,found this 42-rupee plate near the station and i'm never recovering #LateNightEats,REELS,VIDEO,19,2,3,0,405,346
317338875710883369,1787693802,neel492,121,biggest upset of the season easily #MatchNight,REELS,VIDEO,4,0,0,0,153,65
914540200759726751,1787594357,farhan155x,426,third time this week honestly #AppDown,REELS,VIDEO,2,0,0,0,382,171
768274513645061852,1787668697,imran511_in,540,"repair karana sasta hai, log samajhte nahi #RightToRepair",REELS,VIDEO,1,0,0,0,538,159
677302103776523146,1787572466,meera107_in,1060,found this 18-rupee plate near the station and i'm never recovering #LateNightEats,REELS,VIDEO,28,2,3,4,1673,1150
851101693186835779,1787562052,anaya54_in,484,found this 58-rupee plate near the station and i'm never recovering #LateNightEats,FEED,CAROUSEL_ALBUM,3,0,0,0,,102
971838431810480507,1787566857,bina31,347,is the app down for everyone or just me #ServerOutage,REELS,VIDEO,1,0,0,0,82,35
598227321168369030,1787682950,arjun207,86,"took it to a local shop, fixed for 5800. brand quoted 5x that #RightToRepair",FEED,CAROUSEL_ALBUM,1,0,0,0,,45
362109466875325599,1787633775,hasan508,382,underdogs really did that tonight #MatchNight,STORY,VIDEO,0,0,0,0,291,263
300007082766504497,1787638770,shreya299official,640,"took it to a local shop, fixed for 5800. brand quoted 5x that #RepairNotReplace",REELS,VIDEO,32,2,5,7,1090,502
120154502994829544,1787687751,neel1130824,263,"late night eats thread, adding this one to the list #LateNightEats",FEED,IMAGE,1,0,0,0,,109
512517553185266866,1787671097,farhan76607,820,watch party er environment ta osadharon chilo #SingalongChallenge,FEED,CAROUSEL_ALBUM,8,0,1,0,,292
915898005474086279,1787684807,bina255_,204,"ok it's a regional thing, not a full outage #ServerOutage",REELS,VIDEO,6,0,1,0,224,115
129420293627396663,1787628676,farhan55_,1319,"college list banaya hai, kuch reh gaya? #BackToCampus",REELS,VIDEO,30,0,6,6,2522,1490
622365228953557330,1787669682,jay724x,805,clip of that moment is everywhere now #SingalongChallenge,REELS,VIDEO,17,1,0,1,1559,616
970909765088775122,1787623842,kabir312official,383,found this 34-rupee plate near the station and i'm never recovering #StreetFoodFinds,REELS,VIDEO,4,0,0,0,731,363
413157801055673858,1787662735,farhan106484,762,why is replacing the battery cheaper than the whole phone now #RightToRepair,REELS,VIDEO,2,0,0,0,182,67
854189985413414961,1787542381,imran78,451,"genuinely good thread on repairability scores, worth a read #RightToRepair",STORY,VIDEO,0,0,0,0,288,154
736230467817980980,1787606194,arjun100x,424,"late night eats thread, adding this one to the list #LateNightEats",STORY,IMAGE,0,0,0,0,,456
379924887637195956,1787677045,anaya346929,631,clip of that moment is everywhere now #SingalongChallenge,FEED,IMAGE,2,0,0,0,,61
386191337058403129,1787561654,zoya129_in,1436,is the app down for everyone or just me #ServerOutage,REELS,VIDEO,8,0,0,0,3068,1106
625824829275501056,1787669085,kabir3407,2038,made it into the roundup somehow #WeeklyRoundup,REELS,VIDEO,19,1,4,0,2827,1122
398308320378784937,1787643413,meera503,2962,NOBODY saw that result coming #MatchNight,STORY,VIDEO,0,0,0,0,1136,605
566619132628831077,1787581808,tanvir33107,476,"false alarm apparently, working again on my end #AppDown",REELS,VIDEO,2,0,0,0,177,106
115390098648854014,1787655938,vikram151_in,413,watch party er environment ta osadharon chilo #WatchParty,STORY,IMAGE,0,0,0,0,,207
315628603639001914,1787674119,neel910,568,ei match ta bhulte parbo na #MatchNight,STORY,VIDEO,0,0,0,0,341,219
577012176320405551,1787688249,arjun1010,645,everyone using this audio as a template #SingalongChallenge,REELS,VIDEO,9,0,0,1,431,513
504731078792177235,1787697184,rizwan879414,805,everyone using this audio as a template #WatchParty,FEED,CAROUSEL_ALBUM,26,3,3,6,,592
791716436315170459,1787585834,sunny60_,760,"took it to a local shop, fixed for 4200. brand quoted 5x that #RightToRepair",REELS,VIDEO,14,1,3,2,1180,
934754823606520919,1787699647,sunny63270,153,shipping status change hone me kitna time lagta hai #ShippingUpdate,FEED,IMAGE,3,0,0,0,,99
248029404050571729,1787639045,arjun54707,318,still stuck on the loading screen #ServerOutage,FEED,IMAGE,5,0,0,0,,176
855129472163618884,1787687821,hasan965x,1492,last over replay pe replay dekh raha hu #UnderdogWin,REELS,VIDEO,60,6,9,10,3804,1403
377985477411823405,1787685235,dipu1131_in,2238,NOBODY saw that result coming #MatchNight,REELS,VIDEO,85,2,18,10,2130,1081
805305869379035198,1787653871,aisha44507,245,"late night eats thread, adding this one to the list #StreetFoodFinds",REELS,VIDEO,6,0,0,0,377,186
594465748223132783,1787690754,bina702official,2425,watch party er environment ta osadharon chilo #SingalongChallenge,FEED,CAROUSEL_ALBUM,50,1,8,5,,693
154655693931973607,1787667370,neel830928,352,watch party er environment ta osadharon chilo #WatchParty,STORY,VIDEO,0,0,0,0,325,469
585327533698385377,1787632731,arjun351378,337,queue was 40 min long and honestly worth it #LateNightEats,REELS,VIDEO,3,0,0,0,848,429
242569716392136710,1787639677,priya534official,125,last over replay pe replay dekh raha hu #UnderdogWin,REELS,VIDEO,4,0,0,0,139,
491108872547688500,1787666904,hasan20,72,honest review after two weeks of daily use #HonestReview,STORY,IMAGE,0,0,0,0,,56
444185973089144020,1787675601,meera136_in,557,"bhai ye wala stall best hai, 18 me itna khana #StreetFoodFinds",REELS,VIDEO,3,0,0,0,167,109
901679457486506929,1787666172,neel1807,67,"friday faves, 18 things i actually used this week #WeeklyRoundup",REELS,VIDEO,0,0,0,0,188,81
799370596447501274,1787556519,farhan57official,1296,is it actually worth 58k or nah #GadgetCheck,FEED,IMAGE,10,0,0,1,,451
322943107534704559,1787701591,anaya294official,1298,is the app down for everyone or just me #ServerOutage,FEED,IMAGE,29,2,6,1,,792
214082541607627261,1787690262,tara496,1102,biggest upset of the season easily #UnderdogWin,FEED,CAROUSEL_ALBUM,29,3,3,1,,1229
685449973921030411,1787690927,anaya556official,1022,"ei jaygar khabar ta darun, must try #StreetFoodFinds",FEED,CAROUSEL_ALBUM,2,0,0,0,,
382569337384553906,1787540397,kabir6,644,"false alarm apparently, working again on my end #AppDown",REELS,VIDEO,4,0,0,0,816,588
858431936659195757,1787689361,imran1157907,226,"parts pairing is the real problem, not the screws #RepairNotReplace",FEED,CAROUSEL_ALBUM,1,0,0,0,,40
848837946796586202,1787696367,omar777,1208,"ei jaygar khabar ta darun, must try #StreetFoodFinds",STORY,IMAGE,0,0,0,0,,1072
650511202629927737,1787683701,neel126official,52,"repair karana sasta hai, log samajhte nahi #RepairNotReplace",FEED,CAROUSEL_ALBUM,1,0,0,0,,49
313910293669756218,1787677433,tara89607,1292,underdogs really did that tonight #UnderdogWin,REELS,VIDEO,22,0,3,3,962,453
141406223577986091,1787668935,rizwan465_in,104,found this 12-rupee plate near the station and i'm never recovering #StreetFoodFinds,FEED,CAROUSEL_ALBUM,5,0,0,0,,97
896327538241612601,1787689724,jay1112,568,everyone using this audio as a template #SingalongChallenge,REELS,VIDEO,15,0,2,3,724,571
989252545754966729,1787650154,dipu627832,5716,clip of that moment is everywhere now #SingalongChallenge,FEED,IMAGE,202,4,45,17,,3217
598037730452710145,1787697520,imran1195x,2224,"took it to a local shop, fixed for 5800. brand quoted 5x that #RightToRepair",REELS,VIDEO,61,2,2,8,2363,2350
334812152012235063,1787700973,imran851official,309,"ok it's a regional thing, not a full outage #ServerOutage",REELS,VIDEO,6,0,0,0,219,182
289259081816797737,1787688693,rahul904x,1409,"genuinely good thread on repairability scores, worth a read #RepairNotReplace",STORY,VIDEO,0,0,0,0,1617,1141
975043874474052536,1787677003,farhan656_in,811,found this 18-rupee plate near the station and i'm never recovering #LateNightEats,REELS,VIDEO,21,1,3,4,837,683
560346548943594969,1787685865,priya426,886,why is replacing the battery cheaper than the whole phone now #RepairNotReplace,FEED,IMAGE,6,0,0,1,,254
476913046866655941,1787577257,neel126official,52,is it actually worth 27k or nah #HonestReview,FEED,CAROUSEL_ALBUM,0,0,0,0,,45
873005160711993430,1787665548,sana866954,2421,biggest upset of the season easily #MatchNight,REELS,VIDEO,8,0,1,1,443,519
378562589259547196,1787643365,meera211official,1580,queue was 40 min long and honestly worth it #StreetFoodFinds,STORY,VIDEO,0,0,0,0,2253,1774
553950519030965714,1787696758,omar864,545,ei match ta bhulte parbo na #UnderdogWin,FEED,CAROUSEL_ALBUM,12,0,2,3,,196
517099039591089877,1787669830,sana578_,2600,last over replay pe replay dekh raha hu #MatchNight,FEED,CAROUSEL_ALBUM,2,0,0,0,,226
621712453503149882,1787638071,zoya805595,628,"the whole crowd singing along, chills #WatchParty",REELS,VIDEO,4,0,0,0,559,242
433787301960627365,1787691800,omar280official,662,"repair karana sasta hai, log samajhte nahi #RightToRepair",REELS,VIDEO,10,1,1,2,1307,680
393062654319421541,1787543789,sana122official,525,"this week's roundup is live, have a read #WeeklyRoundup",REELS,VIDEO,11,1,1,0,1312,406
893748298481474435,1787701052,dipu12_,679,clip of that moment is everywhere now #WatchParty,FEED,CAROUSEL_ALBUM,18,0,1,3,,532
390262823322784655,1787668419,tara590official,1889,"ei jaygar khabar ta darun, must try #LateNightEats",FEED,CAROUSEL_ALBUM,40,1,5,11,,1945
770284694384283935,1787643852,neel288,317,biggest upset of the season easily #MatchNight,REELS,VIDEO,2,0,0,0,218,130
677647521954399028,1787695220,nadia532_in,787,"ok it's a regional thing, not a full outage #AppDown",REELS,VIDEO,15,1,2,2,799,517
999201028583212430,1787646166,vikram666_,647,watch party er environment ta osadharon chilo #SingalongChallenge,REELS,VIDEO,4,0,0,0,471,181
855595530524840856,1787646969,aisha37907,564,everyone using this audio as a template #WatchParty,FEED,CAROUSEL_ALBUM,0,0,0,0,,61
359958393003648651,1787651098,farhan300_,3424,"took it to a local shop, fixed for 2700. brand quoted 5x that #RightToRepair",STORY,IMAGE,0,0,0,0,,2217
961080976147542724,1787697978,meera982_,583,"late night eats thread, adding this one to the list #LateNightEats",REELS,VIDEO,6,0,1,0,151,209
618493972443928256,1787550387,rahul11407,626,anyone know how long the update usually takes? #ShippingUpdate,FEED,CAROUSEL_ALBUM,6,0,0,1,,278
107269333896891958,1787670955,vikram24_in,720,clip of that moment is everywhere now #WatchParty,FEED,CAROUSEL_ALBUM,40,2,8,9,,605
642220083829243380,1787702363,arjun768x,3594,"late night eats thread, adding this one to the list #LateNightEats",REELS,VIDEO,97,10,19,1,9078,2669
568412711286174768,1787693971,anaya1039996,453,NOBODY saw that result coming #UnderdogWin,REELS,VIDEO,2,0,0,0,499,458
294765421223933125,1787659730,sunny531150,320,underdogs really did that tonight #UnderdogWin,FEED,CAROUSEL_ALBUM,7,0,1,2,,115
383201586088092145,1787700168,omar552797,511,this haul format is everywhere on my feed now #BackToCampus,STORY,IMAGE,0,0,0,0,,452
477211495976719857,1787688480,arjun1103,776,"bhai ye wala stall best hai, 34 me itna khana #LateNightEats",FEED,IMAGE,5,0,0,0,,577
483699800913723597,1787659725,kabir821_,263,clip of that moment is everywhere now #SingalongChallenge,REELS,VIDEO,2,0,0,0,312,114
816922422432630544,1787550262,priya49,6005,"parts pairing is the real problem, not the screws #RepairNotReplace",REELS,VIDEO,13,0,1,3,1207,582
555117611492990685,1787686097,vikram121x,305,last over replay pe replay dekh raha hu #MatchNight,FEED,IMAGE,4,0,0,0,,166
303585534732971494,1787595221,kabir472_in,1177,"back to campus haul, everything under 1800 #CampusHaul",REELS,VIDEO,40,2,3,9,2325,782
407219402881002337,1787700925,nadia384_in,2162,queue was 40 min long and honestly worth it #StreetFoodFinds,FEED,IMAGE,83,1,9,11,,1638
247538700756250068,1787686089,neel39official,529,found this 27-rupee plate near the station and i'm never recovering #LateNightEats,REELS,VIDEO,14,0,0,1,819,487
840952330262308135,1787645483,omar38207,688,underdogs really did that tonight #MatchNight,REELS,VIDEO,15,0,3,2,611,298
690078591220511179,1787674476,omar173677,510,NOBODY saw that result coming #MatchNight,FEED,CAROUSEL_ALBUM,1,0,0,0,,82
721882044464992820,1787701223,shreya584official,455,"bhai ye wala stall best hai, 12 me itna khana #LateNightEats",REELS,VIDEO,9,0,1,1,449,357
347019361273154432,1787701834,nadia311_,1643,"back to campus haul, everything under 4200 #BackToCampus",FEED,IMAGE,3,0,0,0,,116
919968954437340582,1787650238,jay196,1565,"the whole crowd singing along, chills #SingalongChallenge",FEED,CAROUSEL_ALBUM,23,1,1,4,,783
147075515486578709,1787693236,tara590official,1889,NOBODY saw that result coming #UnderdogWin,FEED,IMAGE,69,6,2,17,,1377
597425039484043886,1787684583,tanvir803official,679,watch party er environment ta osadharon chilo #WatchParty,FEED,CAROUSEL_ALBUM,19,0,1,4,,828
226662852831545417,1787686739,meera462x,75,"ei jaygar khabar ta darun, must try #LateNightEats",REELS,VIDEO,1,0,0,0,61,39
399592345616803317,1787700933,imran620210,2220,"the whole crowd singing along, chills #SingalongChallenge",FEED,CAROUSEL_ALBUM,60,5,7,12,,1279
346572011093814844,1787535953,dipu52x,655,is the app down for everyone or just me #ServerOutage,FEED,IMAGE,1,0,0,0,,74
560262270332613240,1787698397,kabir328,1022,"false alarm apparently, working again on my end #ServerOutage",REELS,VIDEO,32,2,6,9,1092,647
566492871750579278,1787634984,omar284,2359,biggest upset of the season easily #MatchNight,FEED,IMAGE,65,1,11,9,,2401
126357667786350438,1787694038,zoya546_,441,"repair karana sasta hai, log samajhte nahi #RepairNotReplace",FEED,CAROUSEL_ALBUM,11,0,0,1,,241
685817497133076418,1787701303,sunny494_in,2980,watch party er environment ta osadharon chilo #WatchParty,REELS,VIDEO,60,1,6,17,7413,3091
932060056902219549,1787668280,tanvir723x,2439,biggest upset of the season easily #UnderdogWin,STORY,IMAGE,0,0,0,0,,527
223637125248219597,1787673954,imran192official,1828,last over replay pe replay dekh raha hu #UnderdogWin,REELS,VIDEO,103,6,15,18,1662,1667
154125777343022860,1787634890,meera27907,560,last over replay pe replay dekh raha hu #UnderdogWin,REELS,VIDEO,1,0,0,0,294,103
323405730195626889,1787696904,zoya141official,322,why is replacing the battery cheaper than the whole phone now #RightToRepair,STORY,IMAGE,0,0,0,0,,253
374532234950404399,1787684206,bina50207,195,"the whole crowd singing along, chills #SingalongChallenge",REELS,VIDEO,1,0,0,0,161,82
560192056229555380,1787691112,imran963x,197,ei match ta bhulte parbo na #MatchNight,REELS,VIDEO,2,0,0,0,51,50
562814419415435130,1787642877,meera588official,948,biggest upset of the season easily #MatchNight,REELS,VIDEO,1,0,0,0,181,224
868301673915654458,1787672927,meera1032,561,biggest upset of the season easily #MatchNight,REELS,VIDEO,4,0,0,0,462,256
810893895186282237,1787684534,kabir8x,341,why is replacing the battery cheaper than the whole phone now #RightToRepair,STORY,VIDEO,0,0,0,0,230,143
507353345286252460,1787698984,dipu369x,1355,NOBODY saw that result coming #MatchNight,REELS,VIDEO,22,1,0,5,2451,1491
427024328846269665,1787553945,zoya9207,407,"took it to a local shop, fixed for 1800. brand quoted 5x that #RightToRepair",FEED,CAROUSEL_ALBUM,11,1,2,1,,535
402246435606408553,1787653390,imran15,1338,NOBODY saw that result coming #MatchNight,FEED,CAROUSEL_ALBUM,10,0,1,2,,554
661891642940856055,1787673528,tanvir277867,29,underdogs really did that tonight #MatchNight,REELS,VIDEO,0,0,0,0,35,45
748247755544676971,1787686794,arjun490,1546,watch party er environment ta osadharon chilo #WatchParty,FEED,CAROUSEL_ALBUM,7,0,1,0,,379
649306979098507870,1787658325,aisha604x,85,underdogs really did that tonight #MatchNight,REELS,VIDEO,2,0,0,0,57,45
736645620535534588,1787675156,tanvir30207,562,NOBODY saw that result coming #MatchNight,REELS,VIDEO,10,0,2,0,889,672
559326161906653788,1787691616,meera982_,583,"the whole crowd singing along, chills #WatchParty",FEED,CAROUSEL_ALBUM,4,0,0,0,,410
821265288207319497,1787578289,meera19,136,third time this week honestly #AppDown,FEED,CAROUSEL_ALBUM,0,0,0,0,,32
126701822074976738,1787677790,meera1058994,272,ei match ta bhulte parbo na #UnderdogWin,REELS,VIDEO,4,0,0,0,357,297
221453259116044066,1787644544,arjun623_,1487,underdogs really did that tonight #MatchNight,REELS,VIDEO,64,5,4,8,2232,1780
289507947618146068,1787696048,rizwan1167839,634,watch party er environment ta osadharon chilo #SingalongChallenge,REELS,VIDEO,15,1,2,4,1458,415
578467133256271406,1787694421,sana228901,190,"the whole crowd singing along, chills #SingalongChallenge",REELS,VIDEO,1,0,0,0,99,49
946021636707253092,1787664175,sana970_,550,underdogs really did that tonight #MatchNight,REELS,VIDEO,8,0,0,0,415,216
868138874872691021,1787698298,aisha190x,122,queue was 40 min long and honestly worth it #LateNightEats,FEED,IMAGE,3,0,0,0,,99
828109653076397299,1787655025,omar692x,96,"bhai ye wala stall best hai, 103 me itna khana #LateNightEats",FEED,CAROUSEL_ALBUM,0,0,0,0,,
306547922992504089,1787648423,nadia825official,261,"the whole crowd singing along, chills #SingalongChallenge",FEED,CAROUSEL_ALBUM,6,0,0,1,,152
309341329073450162,1787636602,zoya141official,322,ei match ta bhulte parbo na #MatchNight,REELS,VIDEO,3,0,0,0,423,430
327424933497149451,1787662272,kabir332_in,180,NOBODY saw that result coming #UnderdogWin,REELS,VIDEO,2,0,0,0,239,80
245730448526521098,1787578420,meera5,192,"college list banaya hai, kuch reh gaya? #CampusHaul",FEED,CAROUSEL_ALBUM,2,0,0,0,,138
381952149693616922,1787683933,nadia311_,1643,"repair karana sasta hai, log samajhte nahi #RepairNotReplace",REELS,VIDEO,8,0,1,1,1302,520
393190365187841523,1787647641,priya291_,3657,"took it to a local shop, fixed for 1200. brand quoted 5x that #RightToRepair",REELS,VIDEO,59,5,9,17,2842,1854
309576798360008970,1787673167,shreya64107,886,clip of that moment is everywhere now #WatchParty,REELS,VIDEO,8,0,0,1,694,387
558944372812988070,1787677319,omar485,182,everyone using this audio as a template #WatchParty,FEED,IMAGE,1,0,0,0,,
964768197112865213,1787609538,tara70_in,1266,"the whole crowd singing along, chills #WatchParty",REELS,VIDEO,15,1,1,3,2692,1428
537395294665145053,1787673721,hasan348_,1814,last over replay pe replay dekh raha hu #MatchNight,FEED,CAROUSEL_ALBUM,19,2,1,1,,1556
896881828556912211,1787693311,anaya346929,631,everyone using this audio as a template #SingalongChallenge,REELS,VIDEO,3,0,0,0,587,189
947688841989711951,1787631318,tanvir602_,564,underdogs really did that tonight #UnderdogWin,REELS,VIDEO,18,1,0,1,793,637
788747290567623412,1787672670,imran613_,591,ei match ta bhulte parbo na #MatchNight,REELS,VIDEO,5,0,0,1,135,66
756937042837726068,1787658348,meera407official,1519,last over replay pe replay dekh raha hu #UnderdogWin,REELS,VIDEO,60,3,7,6,2139,1721
962733055900933788,1787691406,rahul992354,454,NOBODY saw that result coming #UnderdogWin,FEED,CAROUSEL_ALBUM,14,0,1,2,,394
379939395153033169,1787682817,kabir522_,562,"the whole crowd singing along, chills #WatchParty",STORY,IMAGE,0,0,0,0,,732
746242278620566891,1787696185,rahul64official,309,"bhai ye wala stall best hai, 42 me itna khana #StreetFoodFinds",REELS,VIDEO,4,0,0,0,163,113
167987286124816998,1787689395,vikram1001_,944,NOBODY saw that result coming #MatchNight,FEED,CAROUSEL_ALBUM,16,1,1,2,,621
930129036088115351,1787679257,sana609_,409,biggest upset of the season easily #UnderdogWin,FEED,IMAGE,0,0,0,0,,52
633073945187111473,1787672045,imran963x,197,last over replay pe replay dekh raha hu #UnderdogWin,REELS,VIDEO,10,1,1,0,413,239
522416055455961136,1787644846,rizwan818x,84,"the whole crowd singing along, chills #SingalongChallenge",REELS,VIDEO,1,0,0,0,147,69
140195761148144622,1787682850,rahul1101x,10778,watch party er environment ta osadharon chilo #SingalongChallenge,FEED,IMAGE,287,18,55,73,,4108
337624710026211491,1787685674,aisha929x,122,underdogs really did that tonight #UnderdogWin,FEED,IMAGE,1,0,0,0,,145
